age,workclass,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income_50k
48,Private,11,Other-service,Asian-Pac-Islander,Male,0,0,56,1
43,State-gov,14,Prof-specialty,White,Male,0,1887,45,1
51,Private,16,Exec-managerial,White,Male,15024,0,84,1
35,Private,13,Exec-managerial,White,Male,0,0,40,1
47,Federal-gov,10,Adm-clerical,Black,Male,0,0,40,1
31,State-gov,10,Protective-serv,White,Male,0,0,40,1
46,Private,13,Prof-specialty,White,Male,7688,0,45,1
43,Private,10,Exec-managerial,White,Male,0,0,49,1
40,Local-gov,13,Prof-specialty,White,Male,0,0,40,1
59,Private,11,Prof-specialty,White,Male,5178,0,50,1
40,Private,13,Prof-specialty,White,Male,15024,0,99,1
35,Self-emp-inc,13,Exec-managerial,White,Female,0,0,60,1
58,Private,9,Adm-clerical,White,Female,0,0,40,1
51,Federal-gov,9,Exec-managerial,White,Male,0,0,57,1
28,Private,11,Other-service,White,Male,0,0,40,1
42,Private,15,Prof-specialty,White,Female,0,0,39,1
31,Local-gov,13,Craft-repair,White,Male,8614,0,40,1
36,Private,14,Sales,White,Male,0,1977,50,1
32,Private,14,Exec-managerial,White,Male,14084,0,40,1
42,Private,13,Exec-managerial,White,Male,7688,0,40,1
54,Private,10,Exec-managerial,White,Female,0,0,45,1
36,Private,13,Sales,White,Male,0,1887,35,1
45,Private,14,Tech-support,White,Male,0,0,18,1
60,Private,9,Other-service,White,Male,0,0,40,1
57,Private,14,Prof-specialty,White,Male,0,0,60,1
57,Federal-gov,13,Tech-support,White,Male,0,0,48,1
55,Private,13,Exec-managerial,White,Male,0,1887,40,1
56,Private,13,Adm-clerical,White,Male,0,0,40,1
46,Private,13,Prof-specialty,White,Male,0,0,40,1
41,Federal-gov,15,Prof-specialty,White,Male,0,0,50,1
46,Self-emp-inc,9,Exec-managerial,Amer-Indian-Eskimo,Female,15024,0,40,1
31,State-gov,13,Prof-specialty,White,Male,7298,0,55,1
63,Self-emp-not-inc,4,Farming-fishing,White,Male,7688,0,60,1
30,Private,14,Prof-specialty,White,Male,10520,0,40,1
37,Federal-gov,12,Exec-managerial,White,Female,0,0,40,1
36,Private,9,Transport-moving,White,Male,0,0,60,1
54,Self-emp-not-inc,13,Exec-managerial,White,Male,0,0,40,1
50,Private,13,Exec-managerial,White,Male,0,0,50,1
48,Private,16,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,1
28,Private,13,Prof-specialty,White,Male,0,0,60,1
74,Self-emp-not-inc,13,Exec-managerial,White,Male,0,1825,12,1
51,State-gov,13,Exec-managerial,White,Male,0,0,35,1
32,Private,13,Exec-managerial,White,Male,0,0,48,1
66,Self-emp-inc,9,Transport-moving,White,Male,0,0,50,1
45,Private,10,Transport-moving,White,Male,7298,0,50,1
38,Private,15,Prof-specialty,White,Male,0,2415,90,1
59,Local-gov,14,Prof-specialty,White,Female,4787,0,60,1
50,Federal-gov,10,Exec-managerial,White,Male,0,0,40,1
55,Private,13,Exec-managerial,White,Male,7298,0,60,1
55,Private,13,Prof-specialty,White,Male,0,0,40,1
52,Private,10,Sales,White,Female,0,0,20,1
58,Federal-gov,7,Craft-repair,Black,Female,14084,0,40,1
44,Private,14,Prof-specialty,White,Male,0,0,40,1
34,Private,13,Sales,White,Male,0,0,45,1
50,Self-emp-inc,15,Prof-specialty,White,Male,99999,0,55,1
49,Local-gov,15,Prof-specialty,White,Female,0,1977,60,1
51,Private,14,Prof-specialty,White,Male,7688,0,45,1
56,State-gov,10,Exec-managerial,White,Male,0,0,40,1
60,Federal-gov,9,Exec-managerial,White,Male,10520,0,40,1
54,Private,10,Sales,White,Male,0,2415,50,1
39,Federal-gov,9,Adm-clerical,Black,Male,7688,0,52,1
59,Private,14,Prof-specialty,White,Male,0,0,50,1
32,Private,9,Sales,White,Male,0,1902,50,1
33,?,10,?,White,Female,5178,0,40,1
34,Private,9,Exec-managerial,White,Male,0,1887,45,1
66,State-gov,9,Exec-managerial,White,Male,0,1825,40,1
47,Private,9,Exec-managerial,White,Male,0,0,40,1
29,Private,13,Exec-managerial,White,Female,0,0,50,1
28,Private,13,Adm-clerical,White,Male,0,0,40,1
55,Private,13,Prof-specialty,White,Female,0,0,40,1
37,Private,9,Machine-op-inspct,White,Male,0,0,40,1
42,Private,9,Sales,White,Female,0,0,40,1
39,Private,10,Machine-op-inspct,White,Male,0,0,40,1
46,Private,10,Sales,Black,Male,0,0,60,1
61,Private,3,Handlers-cleaners,Asian-Pac-Islander,Male,7298,0,40,1
29,Private,10,Handlers-cleaners,White,Male,0,0,40,1
28,Local-gov,9,Protective-serv,White,Male,0,0,40,1
49,Private,10,Transport-moving,White,Male,0,0,40,1
50,Private,13,Sales,White,Male,0,0,40,1
45,Private,13,Exec-managerial,White,Male,0,0,40,1
41,Private,10,Exec-managerial,White,Male,0,0,40,1
29,Private,11,Machine-op-inspct,White,Male,0,1887,48,1
62,Private,11,Tech-support,White,Male,0,0,40,1
69,Private,8,Transport-moving,White,Male,9386,0,60,1
55,Private,9,Farming-fishing,White,Male,0,0,53,1
48,Private,9,Craft-repair,White,Male,0,0,40,1
36,Private,9,Craft-repair,White,Male,0,1902,48,1
41,Local-gov,14,Prof-specialty,White,Male,0,0,38,1
38,Private,14,Prof-specialty,White,Male,0,0,50,1
55,Local-gov,14,Prof-specialty,Black,Male,0,0,40,1
39,Private,9,Machine-op-inspct,White,Male,0,0,40,1
61,?,9,?,White,Male,0,0,38,1
37,Local-gov,14,Prof-specialty,White,Female,0,0,45,1
31,Private,13,Exec-managerial,White,Female,0,0,50,1
32,State-gov,13,Exec-managerial,White,Female,0,0,55,1
48,Private,14,Prof-specialty,White,Male,0,0,45,1
51,Private,13,Prof-specialty,White,Male,0,0,55,1
57,Private,13,Prof-specialty,White,Male,10520,0,40,1
34,Private,10,Farming-fishing,White,Male,0,0,40,1
56,Self-emp-inc,15,Prof-specialty,White,Male,0,0,32,1
38,Private,13,Prof-specialty,White,Male,15024,0,70,1
29,Local-gov,11,Protective-serv,White,Male,7688,0,40,1
40,Private,9,Machine-op-inspct,White,Male,0,0,40,1
58,Private,9,Machine-op-inspct,White,Male,0,0,45,1
47,Private,9,Machine-op-inspct,White,Male,5178,0,40,1
27,Self-emp-not-inc,9,Other-service,Black,Male,0,0,60,1
35,Self-emp-inc,10,Sales,White,Male,0,0,50,1
37,Private,10,Exec-managerial,Black,Male,0,1887,60,1
44,Private,13,Prof-specialty,White,Male,0,0,45,1
50,Self-emp-not-inc,9,Sales,White,Male,0,1902,60,1
46,Private,10,Exec-managerial,White,Male,0,0,50,1
47,State-gov,11,Exec-managerial,White,Male,0,0,38,1
46,Private,16,Prof-specialty,White,Male,0,0,60,1
28,Private,10,Exec-managerial,White,Female,10520,0,40,1
55,Private,6,Craft-repair,White,Male,99999,0,40,1
36,Private,9,Craft-repair,White,Male,0,0,45,1
57,Local-gov,10,Handlers-cleaners,Black,Male,7298,0,40,1
34,Local-gov,13,Prof-specialty,White,Female,0,0,46,1
27,State-gov,10,Exec-managerial,Black,Male,0,0,40,1
57,Private,9,Craft-repair,White,Male,0,0,84,1
49,Self-emp-inc,10,Prof-specialty,White,Female,0,0,65,1
28,Federal-gov,13,Exec-managerial,White,Male,5178,0,40,1
45,Private,16,Prof-specialty,Black,Female,0,3004,35,1
47,Private,13,Prof-specialty,White,Male,0,0,50,1
47,Private,10,Exec-managerial,White,Male,0,0,40,1
31,Local-gov,9,Protective-serv,White,Male,0,0,47,1
36,Private,16,Prof-specialty,White,Male,0,0,60,1
59,Local-gov,10,Exec-managerial,White,Male,0,0,60,1
40,Private,13,Adm-clerical,White,Male,0,0,50,1
47,Private,11,Prof-specialty,White,Male,0,0,40,1
29,Self-emp-not-inc,12,Sales,White,Female,0,0,40,1
29,Private,13,Prof-specialty,White,Male,0,0,40,1
52,Private,11,Craft-repair,White,Male,0,0,40,1
40,Local-gov,12,Prof-specialty,White,Male,0,0,40,1
34,Private,13,Exec-managerial,White,Female,0,0,40,1
33,Self-emp-inc,9,Sales,White,Male,0,0,50,1
42,Private,13,Sales,Black,Male,0,0,40,1
51,Self-emp-not-inc,10,Exec-managerial,White,Male,0,0,99,1
52,Federal-gov,13,Exec-managerial,White,Male,0,0,45,1
63,Private,9,Exec-managerial,White,Male,0,0,50,1
32,Local-gov,13,Prof-specialty,White,Female,0,0,35,1
35,Private,13,Exec-managerial,White,Male,7688,0,50,1
65,?,13,?,White,Male,5556,0,48,1
53,Private,9,Other-service,Black,Male,4386,0,30,1
60,Private,15,Exec-managerial,White,Male,0,1902,40,1
47,Private,13,Adm-clerical,White,Male,7298,0,40,1
56,Private,9,Exec-managerial,White,Female,0,0,40,1
45,Private,9,Craft-repair,White,Male,0,0,40,1
45,Private,14,Exec-managerial,White,Male,0,0,65,1
43,Private,14,Exec-managerial,White,Male,4934,0,40,1
57,Private,13,Exec-managerial,White,Male,15024,0,60,1
42,Local-gov,9,Exec-managerial,White,Male,0,0,60,1
48,Private,13,Exec-managerial,White,Male,0,0,55,1
41,Self-emp-inc,13,Exec-managerial,White,Male,7688,0,70,1
44,Local-gov,16,Prof-specialty,White,Male,0,0,36,1
39,Private,12,Exec-managerial,White,Female,15024,0,45,1
41,Private,15,Prof-specialty,White,Male,0,1977,50,1
39,Private,10,Sales,White,Male,0,0,40,1
47,Private,10,Sales,White,Female,0,0,45,1
39,Private,14,Exec-managerial,White,Male,0,1848,45,1
47,Private,9,Sales,White,Male,0,0,30,1
60,Local-gov,14,Prof-specialty,White,Male,0,0,40,1
53,Private,7,Machine-op-inspct,White,Male,0,0,48,1
48,Self-emp-not-inc,10,Exec-managerial,White,Male,0,0,30,1
46,Private,9,Adm-clerical,White,Male,0,0,40,1
38,Private,9,Exec-managerial,White,Female,7688,0,40,1
49,Private,9,Craft-repair,White,Male,0,0,40,1
42,Private,13,Adm-clerical,Asian-Pac-Islander,Female,0,1887,40,1
39,Private,14,Exec-managerial,White,Male,7688,0,65,1
42,State-gov,10,Exec-managerial,White,Female,0,0,40,1
28,Private,13,Exec-managerial,White,Female,15024,0,28,1
41,Self-emp-not-inc,12,Craft-repair,White,Male,0,1887,40,1
58,Private,10,Exec-managerial,White,Male,0,0,40,1
45,Private,9,Protective-serv,Black,Male,0,0,40,1
42,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,99,1
53,Private,14,Exec-managerial,White,Male,0,1902,50,1
45,Local-gov,10,Craft-repair,White,Male,0,1887,40,1
38,Federal-gov,13,Prof-specialty,White,Male,0,0,40,1
38,Private,10,Craft-repair,White,Male,0,0,52,1
36,Private,9,Prof-specialty,White,Male,0,0,45,1
29,Self-emp-inc,15,Prof-specialty,White,Male,0,0,55,1
67,Self-emp-not-inc,15,Prof-specialty,White,Male,20051,0,25,1
42,Private,12,Exec-managerial,White,Male,0,0,60,1
43,Private,12,Craft-repair,White,Male,0,2444,70,1
34,State-gov,9,Tech-support,White,Male,0,0,40,1
33,Private,12,Sales,Other,Male,0,0,40,1
40,Private,9,Craft-repair,White,Male,0,0,40,1
62,Self-emp-not-inc,9,Sales,White,Male,0,0,90,1
54,Self-emp-not-inc,13,Farming-fishing,White,Male,27828,0,50,1
52,State-gov,12,Sales,White,Male,0,0,40,1
34,Self-emp-not-inc,13,Prof-specialty,White,Female,0,0,55,1
36,State-gov,15,Prof-specialty,White,Female,15024,0,50,1
25,Private,12,Adm-clerical,Asian-Pac-Islander,Female,0,0,37,1
45,Private,11,Craft-repair,White,Male,4386,0,38,1
42,Private,13,Exec-managerial,White,Male,0,0,40,1
53,Private,9,Craft-repair,White,Male,0,0,40,1
54,Private,10,Sales,White,Female,0,0,40,1
54,Private,13,Exec-managerial,White,Male,0,0,40,1
33,Private,13,Exec-managerial,White,Male,0,0,40,1
44,State-gov,13,Prof-specialty,Amer-Indian-Eskimo,Male,0,0,38,1
67,Private,14,Sales,White,Male,0,0,30,1
56,Self-emp-not-inc,13,Exec-managerial,White,Male,0,0,20,1
52,Private,9,Craft-repair,White,Male,0,0,48,1
37,Private,10,Craft-repair,White,Male,0,0,35,1
57,Federal-gov,15,Prof-specialty,White,Female,0,0,50,1
59,Private,10,Craft-repair,White,Male,0,0,40,1
43,Private,10,Sales,White,Male,0,0,72,1
45,Private,13,Prof-specialty,White,Male,0,0,50,1
30,Private,10,Exec-managerial,White,Male,8614,0,50,1
38,Private,12,Tech-support,White,Male,0,0,40,1
38,Private,14,Exec-managerial,White,Male,99999,0,70,1
61,State-gov,16,Prof-specialty,White,Male,0,1902,40,1
50,Private,9,Handlers-cleaners,White,Male,0,0,40,1
49,Self-emp-inc,10,Exec-managerial,White,Male,0,0,60,1
37,Private,9,Craft-repair,White,Male,0,0,52,1
42,Local-gov,13,Adm-clerical,White,Male,0,0,45,1
54,Private,7,Other-service,Black,Female,0,0,40,1
34,Private,9,Prof-specialty,White,Male,0,0,60,1
49,Private,14,Exec-managerial,White,Male,0,0,65,1
41,Private,11,Sales,White,Male,4386,0,60,1
45,State-gov,9,Exec-managerial,White,Female,0,0,38,1
63,Private,13,Prof-specialty,White,Male,15024,0,45,1
69,Private,13,Exec-managerial,Black,Male,9386,0,50,1
45,Private,13,Craft-repair,White,Male,3103,0,40,1
43,Private,9,Craft-repair,White,Male,0,0,40,1
26,Private,9,Craft-repair,Black,Male,0,1848,60,1
48,Private,9,Adm-clerical,White,Male,0,0,70,1
51,Private,11,Craft-repair,White,Male,0,0,40,1
34,Local-gov,9,Protective-serv,White,Male,0,0,53,1
41,Local-gov,10,Protective-serv,White,Male,0,0,45,1
26,Private,13,Prof-specialty,White,Male,0,0,58,1
40,Private,16,Prof-specialty,Asian-Pac-Islander,Male,0,1977,45,1
41,Private,13,Protective-serv,White,Male,15024,0,60,1
55,Local-gov,12,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,1
43,Private,13,Sales,White,Male,0,0,40,1
51,Private,11,Other-service,White,Male,0,0,50,1
29,Private,14,Sales,White,Male,0,0,50,1
43,Private,10,Transport-moving,White,Male,0,0,50,1
35,Private,9,Sales,Asian-Pac-Islander,Male,0,1887,50,1
61,Private,11,Craft-repair,White,Male,0,1887,60,1
47,State-gov,13,Exec-managerial,White,Male,0,0,40,1
29,Private,13,Sales,White,Male,0,0,45,1
50,Private,14,Exec-managerial,White,Male,0,0,62,1
60,Private,13,Exec-managerial,White,Male,0,0,45,1
35,Self-emp-not-inc,14,Sales,White,Male,0,0,40,1
43,Private,13,Exec-managerial,White,Male,0,1977,50,1
34,Private,13,Exec-managerial,White,Male,0,0,50,1
43,Private,13,Exec-managerial,White,Female,0,0,45,1
50,Private,11,Exec-managerial,White,Male,0,0,50,1
31,Private,13,Exec-managerial,White,Female,0,1564,60,1
30,Private,13,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,1
52,Local-gov,12,Protective-serv,White,Male,0,0,40,1
47,Private,13,Sales,White,Male,0,0,40,1
44,Private,12,Prof-specialty,White,Female,0,0,40,1
42,Private,14,Exec-managerial,White,Male,0,0,40,1
46,Self-emp-not-inc,14,Exec-managerial,White,Male,0,0,50,1
32,Private,13,Sales,White,Male,0,1902,40,1
47,Local-gov,10,Protective-serv,White,Male,0,0,40,1
25,Federal-gov,10,Exec-managerial,White,Male,0,0,40,1
45,State-gov,14,Prof-specialty,White,Male,0,0,40,1
55,Private,13,Prof-specialty,White,Male,0,0,40,1
59,Local-gov,14,Prof-specialty,White,Male,0,0,40,1
56,Private,11,Sales,White,Male,15024,0,40,1
47,Local-gov,9,Transport-moving,White,Male,5178,0,40,1
62,Local-gov,14,Prof-specialty,White,Female,10520,0,33,1
40,Private,10,Adm-clerical,White,Female,0,0,40,1
22,Self-emp-not-inc,10,Sales,Black,Male,99999,0,55,1
56,Private,11,Craft-repair,White,Male,0,0,48,1
46,Private,10,Adm-clerical,White,Male,0,0,40,1
56,Local-gov,14,Prof-specialty,White,Male,0,0,35,1
51,State-gov,14,Exec-managerial,White,Male,0,0,40,1
40,Local-gov,14,Prof-specialty,White,Female,0,0,40,1
27,Private,13,Sales,White,Male,0,1848,55,1
40,Federal-gov,15,Prof-specialty,White,Male,7688,0,40,1
52,Self-emp-inc,13,Exec-managerial,White,Male,0,1902,60,1
40,Private,10,Craft-repair,White,Male,7298,0,50,1
50,Private,9,Craft-repair,White,Male,0,0,40,1
37,Private,13,Exec-managerial,White,Male,0,0,50,1
52,Private,13,Exec-managerial,White,Male,0,0,45,1
49,Private,10,Exec-managerial,White,Male,0,1887,40,1
28,Private,10,Exec-managerial,White,Male,0,0,50,1
64,?,9,?,White,Male,0,0,50,1
75,Self-emp-inc,10,Sales,White,Male,0,0,40,1
47,Private,10,Craft-repair,White,Male,0,0,40,1
45,Private,16,Prof-specialty,Asian-Pac-Islander,Male,0,0,45,1
38,Private,13,Adm-clerical,White,Male,5178,0,50,1
67,State-gov,10,Protective-serv,White,Male,0,0,41,1
30,Private,14,Exec-managerial,White,Male,0,0,45,1
36,Private,10,Craft-repair,White,Male,0,0,60,1
44,Local-gov,10,Exec-managerial,White,Male,0,1485,40,1
51,Self-emp-inc,13,Protective-serv,Black,Male,0,0,40,1
48,Private,13,Prof-specialty,White,Male,0,0,45,1
51,Self-emp-inc,15,Prof-specialty,White,Male,15024,0,60,1
37,Private,9,Exec-managerial,White,Male,0,1902,55,1
51,Self-emp-not-inc,9,Sales,White,Male,0,0,60,1
29,Private,11,Tech-support,Black,Male,14344,0,40,1
48,Private,10,Sales,Black,Male,0,0,40,1
44,Private,13,Sales,White,Male,7688,0,50,1
27,?,10,?,White,Female,0,0,40,1
45,Private,13,Exec-managerial,Asian-Pac-Islander,Male,0,0,60,1
40,Private,9,Sales,White,Male,0,0,52,1
63,Private,10,Prof-specialty,White,Male,4386,0,40,1
31,Private,13,Adm-clerical,White,Female,0,0,40,1
49,Private,10,Exec-managerial,White,Male,0,0,50,1
36,Private,15,Prof-specialty,White,Male,0,0,50,1
52,Self-emp-not-inc,9,Farming-fishing,White,Male,0,1887,60,1
45,Self-emp-inc,15,Prof-specialty,White,Male,15024,0,43,1
39,Private,9,Sales,White,Female,4687,0,50,1
74,Private,10,Sales,White,Male,0,0,20,1
39,Private,13,Prof-specialty,Asian-Pac-Islander,Male,0,0,48,1
49,Private,9,Craft-repair,White,Male,0,0,42,1
39,Private,9,Craft-repair,White,Male,0,1564,50,1
47,Private,13,Exec-managerial,White,Male,7298,0,44,1
29,Private,11,Craft-repair,Asian-Pac-Islander,Male,7298,0,32,1
51,Self-emp-not-inc,13,Prof-specialty,White,Male,0,0,45,1
54,Private,9,Exec-managerial,White,Male,0,0,40,1
39,Local-gov,14,Prof-specialty,White,Female,0,1977,20,1
36,Private,9,Machine-op-inspct,White,Male,0,0,50,1
60,Private,14,Adm-clerical,Asian-Pac-Islander,Male,0,0,50,1
52,State-gov,14,Exec-managerial,White,Female,4787,0,44,1
52,Local-gov,14,Exec-managerial,White,Male,7298,0,60,1
59,Private,10,Sales,White,Male,0,0,40,1
39,Private,11,Craft-repair,White,Male,0,0,50,1
38,State-gov,13,Prof-specialty,Asian-Pac-Islander,Male,7688,0,60,1
46,Local-gov,12,Protective-serv,White,Male,0,1887,50,1
38,Federal-gov,15,Prof-specialty,White,Male,0,0,50,1
33,Private,9,Tech-support,White,Female,0,1902,40,1
46,Private,13,Prof-specialty,White,Male,0,0,45,1
64,Federal-gov,10,Transport-moving,White,Male,0,0,40,1
32,Private,13,Craft-repair,White,Male,0,0,40,1
42,Local-gov,10,Exec-managerial,White,Male,0,0,45,1
23,Private,14,Prof-specialty,Asian-Pac-Islander,Male,0,1887,50,1
37,Private,13,Prof-specialty,White,Female,0,0,16,1
61,Self-emp-not-inc,5,Sales,White,Male,0,0,58,1
39,Private,13,Prof-specialty,White,Male,0,0,45,1
58,Private,10,Sales,White,Male,0,0,40,1
27,Self-emp-not-inc,10,Transport-moving,Other,Male,0,0,50,1
43,Local-gov,14,Prof-specialty,White,Male,15024,0,40,1
35,Private,13,Prof-specialty,White,Female,0,0,32,1
47,Private,13,Machine-op-inspct,White,Male,7688,0,44,1
34,State-gov,13,Tech-support,White,Female,5178,0,25,1
70,Private,13,Handlers-cleaners,White,Male,6418,0,40,1
61,?,14,?,White,Male,0,0,2,1
26,Private,10,Craft-repair,White,Male,0,0,45,1
31,Private,13,Exec-managerial,White,Male,0,0,55,1
26,Local-gov,13,Prof-specialty,White,Female,0,0,55,1
37,Private,13,Prof-specialty,White,Male,7688,0,39,1
29,Private,15,Prof-specialty,White,Male,0,0,50,1
54,Private,9,Exec-managerial,White,Male,0,0,55,1
47,Private,10,Adm-clerical,White,Female,0,0,50,1
70,Self-emp-inc,13,Exec-managerial,White,Male,0,2377,50,1
44,Private,14,Prof-specialty,White,Male,0,0,42,1
30,Private,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,1
57,Self-emp-inc,9,Sales,White,Male,0,0,45,1
59,Self-emp-not-inc,10,Craft-repair,White,Male,0,0,20,1
39,Private,14,Prof-specialty,White,Male,7688,0,45,1
53,Private,14,Prof-specialty,White,Male,3103,0,40,1
57,Private,10,Craft-repair,White,Female,9386,0,40,1
60,Private,10,Protective-serv,White,Male,0,0,16,1
28,Private,13,Sales,White,Male,7298,0,42,1
39,Private,9,Machine-op-inspct,White,Male,0,0,50,1
55,Private,14,Prof-specialty,White,Male,0,0,40,1
36,Private,14,Prof-specialty,White,Female,0,0,50,1
55,Local-gov,14,Prof-specialty,White,Female,3103,0,45,1
33,Private,9,Machine-op-inspct,White,Male,0,0,55,1
30,Private,9,Adm-clerical,White,Female,7298,0,40,1
30,Private,14,Exec-managerial,White,Male,0,0,50,1
40,Private,10,Tech-support,White,Male,0,0,30,1
49,Private,9,Craft-repair,White,Male,0,0,45,1
35,Private,14,Prof-specialty,Black,Male,7298,0,40,1
23,Private,10,Transport-moving,White,Male,0,0,60,1
41,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,50,1
64,Self-emp-inc,9,Craft-repair,White,Male,0,0,40,1
40,Self-emp-not-inc,11,Exec-managerial,White,Male,0,0,40,1
47,Self-emp-not-inc,12,Farming-fishing,White,Male,10520,0,45,1
41,Private,13,Prof-specialty,Black,Female,0,0,35,1
28,Local-gov,11,Prof-specialty,White,Female,7688,0,36,1
39,Private,13,Adm-clerical,Asian-Pac-Islander,Male,0,0,40,1
49,Self-emp-inc,10,Sales,White,Male,0,0,50,1
42,Self-emp-not-inc,11,Transport-moving,White,Male,4386,0,80,1
34,Private,10,Prof-specialty,White,Male,0,0,64,1
54,Private,9,Adm-clerical,White,Male,0,0,54,1
38,Private,13,Prof-specialty,White,Male,0,0,40,1
42,Private,13,Tech-support,White,Male,0,0,50,1
27,Private,9,Other-service,White,Female,0,0,50,1
57,Private,14,Prof-specialty,White,Male,10520,0,32,1
44,Federal-gov,11,Craft-repair,White,Male,0,0,40,1
42,Local-gov,10,Protective-serv,White,Male,0,0,40,1
29,Private,13,Exec-managerial,White,Male,0,0,52,1
49,Local-gov,11,Craft-repair,White,Male,0,0,40,1
51,Self-emp-not-inc,12,Exec-managerial,White,Male,0,0,40,1
28,Local-gov,14,Prof-specialty,White,Female,7298,0,40,1
43,Private,9,Sales,White,Male,0,0,80,1
45,Private,10,Craft-repair,White,Male,0,0,50,1
40,Private,9,Handlers-cleaners,White,Male,0,0,40,1
33,Private,9,Protective-serv,White,Male,7688,0,48,1
57,Self-emp-not-inc,16,Sales,White,Male,0,1902,40,1
45,Private,13,Adm-clerical,Black,Female,0,0,40,1
48,Private,9,Transport-moving,White,Male,0,0,40,1
38,Private,13,Prof-specialty,White,Female,0,0,50,1
36,State-gov,13,Protective-serv,White,Male,7298,0,55,1
55,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,55,1
27,Private,9,Craft-repair,White,Male,0,0,45,1
29,Private,13,Prof-specialty,White,Female,0,0,50,1
28,Private,13,Exec-managerial,White,Male,0,0,50,1
72,?,15,?,White,Male,0,0,40,1
39,Private,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,1
52,Private,9,Machine-op-inspct,White,Male,0,0,40,1
50,Private,13,Exec-managerial,White,Female,0,2415,20,1
48,Private,12,Exec-managerial,White,Male,0,0,40,1
36,Private,10,Craft-repair,White,Male,0,1887,40,1
42,Private,10,Craft-repair,White,Male,7688,0,40,1
54,Private,9,Craft-repair,Black,Male,0,0,40,1
45,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,30,1
53,Federal-gov,13,Prof-specialty,White,Male,0,0,40,1
26,?,13,?,White,Female,0,1977,40,1
52,Private,9,Sales,White,Male,0,0,60,1
32,Self-emp-not-inc,13,Prof-specialty,White,Male,7688,0,40,1
34,Private,9,Machine-op-inspct,White,Male,0,0,40,1
39,Private,10,Machine-op-inspct,White,Male,0,0,40,1
40,Private,10,Machine-op-inspct,White,Male,4386,0,50,1
25,Private,13,Tech-support,White,Male,0,0,60,1
54,Local-gov,14,Prof-specialty,White,Male,0,0,50,1
48,Self-emp-inc,13,Farming-fishing,White,Male,0,0,70,1
51,Private,9,Machine-op-inspct,White,Male,0,0,40,1
41,State-gov,14,Prof-specialty,White,Male,7298,0,60,1
40,Federal-gov,11,Prof-specialty,White,Female,0,0,65,1
41,Private,13,Adm-clerical,Asian-Pac-Islander,Male,3103,0,35,1
51,Private,13,Exec-managerial,White,Male,0,0,60,1
34,Private,9,Sales,White,Male,0,0,65,1
43,Private,9,Craft-repair,White,Male,0,1902,99,1
37,Federal-gov,10,Prof-specialty,White,Male,0,0,40,1
34,Self-emp-inc,13,Exec-managerial,White,Male,7688,0,55,1
40,Local-gov,11,Protective-serv,White,Male,0,0,40,1
90,?,9,?,White,Male,0,0,40,1
38,Private,10,Craft-repair,Asian-Pac-Islander,Male,0,0,40,1
30,Private,9,Transport-moving,White,Male,3103,0,70,1
43,Private,13,Sales,Black,Female,0,0,35,1
50,Private,14,Exec-managerial,White,Male,0,0,50,1
34,Private,13,Exec-managerial,White,Male,0,0,40,1
50,Private,10,Sales,White,Male,0,0,40,1
41,Private,12,Prof-specialty,White,Male,15024,0,60,1
44,Private,13,Exec-managerial,White,Male,15024,0,45,1
38,Local-gov,15,Prof-specialty,Black,Male,0,0,40,1
46,Private,15,Exec-managerial,White,Male,0,0,50,1
57,Federal-gov,15,Exec-managerial,Black,Male,0,0,55,1
42,Private,13,Exec-managerial,White,Female,0,0,55,1
43,Private,11,Sales,White,Male,0,0,40,1
44,Private,13,Craft-repair,White,Male,0,0,50,1
37,Private,10,Sales,White,Female,0,0,40,1
44,Self-emp-inc,13,Craft-repair,White,Male,0,0,50,1
39,Private,10,Exec-managerial,White,Male,0,0,50,1
61,Private,13,Prof-specialty,White,Male,0,1848,40,1
26,Private,13,Exec-managerial,White,Female,0,0,55,1
61,?,16,?,White,Male,0,0,25,1
64,Private,9,Sales,White,Female,8614,0,50,1
54,Private,9,Craft-repair,White,Male,0,0,48,1
50,Private,9,Exec-managerial,White,Male,0,1902,40,1
52,Local-gov,13,Protective-serv,White,Male,0,0,40,1
30,Self-emp-inc,10,Exec-managerial,White,Male,0,0,36,1
58,Local-gov,14,Prof-specialty,Black,Male,7688,0,30,1
52,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,70,1
30,Private,14,Exec-managerial,White,Male,15024,0,60,1
51,Self-emp-not-inc,13,Tech-support,White,Male,0,0,45,1
54,Federal-gov,9,Exec-managerial,White,Male,5178,0,40,1
55,Private,16,Prof-specialty,White,Male,0,0,40,1
43,Private,14,Prof-specialty,White,Male,0,0,45,1
42,Private,11,Exec-managerial,White,Male,15024,0,55,1
49,Private,10,Adm-clerical,White,Male,0,0,40,1
36,Self-emp-inc,10,Protective-serv,White,Male,0,0,60,1
47,Private,14,Exec-managerial,White,Male,99999,0,55,1
