age,workclass,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income_50k
55,Private,9,Adm-clerical,White,Female,0,0,40,0
32,Private,9,Craft-repair,White,Male,0,0,48,0
34,Private,9,Adm-clerical,White,Female,0,0,20,1
60,Private,4,Machine-op-inspct,White,Male,0,0,40,0
37,Private,13,Tech-support,White,Male,0,0,50,1
40,Private,4,Farming-fishing,White,Male,0,0,40,0
44,Self-emp-inc,9,Craft-repair,White,Male,0,0,45,1
49,Private,9,Transport-moving,White,Male,0,0,52,1
63,Private,4,Other-service,Amer-Indian-Eskimo,Female,0,0,40,0
27,Private,10,Adm-clerical,White,Male,0,0,20,0
64,Self-emp-inc,10,Exec-managerial,White,Female,0,0,70,0
50,Private,13,Sales,White,Male,0,0,40,1
46,Self-emp-not-inc,13,Sales,White,Male,0,1977,45,1
19,Private,10,Adm-clerical,White,Female,0,0,10,0
35,Private,10,Exec-managerial,Black,Female,0,0,40,0
17,Other,7,Other,White,Female,0,0,40,0
23,Private,13,Adm-clerical,White,Female,0,0,40,0
48,Private,12,Sales,White,Male,0,1902,40,1
48,Private,6,Craft-repair,White,Male,0,0,30,0
63,Other,14,Other,White,Male,0,0,30,0
88,Self-emp-not-inc,7,Farming-fishing,White,Male,6418,0,40,1
26,Private,13,Exec-managerial,White,Female,0,1669,50,0
35,State-gov,10,Exec-managerial,White,Male,0,0,80,0
40,Private,13,Craft-repair,White,Male,0,0,50,1
23,Private,10,Prof-specialty,Other,Female,0,0,35,0
60,Private,10,Other-service,White,Male,0,0,26,0
49,Local-gov,14,Prof-specialty,White,Male,0,1902,40,1
46,Self-emp-not-inc,9,Farming-fishing,White,Male,0,1672,50,0
26,Private,9,Machine-op-inspct,White,Male,0,0,45,0
42,Private,9,Tech-support,White,Male,0,0,40,1
41,Other,3,Other,Other,Male,0,0,40,0
56,Private,13,Prof-specialty,White,Male,0,0,40,1
26,Private,7,Craft-repair,Black,Male,0,0,40,0
32,Private,9,Craft-repair,White,Male,3781,0,40,0
29,Local-gov,15,Prof-specialty,White,Female,0,0,70,0
17,Private,7,Other-service,Black,Male,0,0,18,0
41,Private,4,Craft-repair,Asian-Pac-Islander,Male,0,0,40,0
63,Private,4,Transport-moving,White,Male,0,0,60,1
44,State-gov,14,Prof-specialty,Black,Male,0,0,60,1
36,Private,9,Exec-managerial,White,Male,0,0,45,0
66,Self-emp-not-inc,13,Prof-specialty,White,Male,0,0,20,1
19,Private,7,Transport-moving,White,Male,0,0,20,0
36,Private,14,Prof-specialty,White,Male,0,0,40,1
47,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,90,0
20,Private,9,Adm-clerical,Black,Male,0,0,20,0
44,Private,13,Sales,White,Male,0,0,50,1
55,Private,9,Exec-managerial,White,Male,0,0,60,1
47,Private,9,Transport-moving,White,Male,0,0,85,1
49,Federal-gov,10,Adm-clerical,White,Male,0,0,40,1
29,Self-emp-not-inc,10,Craft-repair,Asian-Pac-Islander,Male,0,0,40,0
24,Private,11,Exec-managerial,White,Female,0,0,60,0
41,Federal-gov,14,Craft-repair,White,Male,0,0,60,1
34,Private,9,Handlers-cleaners,White,Male,0,0,40,0
18,Private,8,Sales,White,Female,0,0,20,0
39,Private,13,Prof-specialty,White,Male,0,0,40,0
57,Private,13,Prof-specialty,White,Male,3103,0,40,1
30,Private,16,Prof-specialty,Asian-Pac-Islander,Male,0,1977,40,1
36,Private,9,Machine-op-inspct,White,Male,0,0,45,1
27,Private,6,Machine-op-inspct,White,Male,0,0,40,0
29,Private,13,Sales,Black,Male,0,0,40,0
43,Private,13,Exec-managerial,White,Male,0,0,40,1
20,Self-emp-not-inc,9,Sales,White,Female,0,0,30,0
26,Private,10,Machine-op-inspct,White,Male,0,0,40,0
37,Private,11,Prof-specialty,White,Female,0,0,40,0
24,Private,13,Exec-managerial,White,Female,0,0,60,1
54,Private,11,Craft-repair,Asian-Pac-Islander,Male,5013,0,40,0
25,Private,12,Handlers-cleaners,White,Male,0,0,20,0
35,Private,13,Exec-managerial,White,Male,4386,0,47,1
41,Private,9,Craft-repair,White,Male,0,0,40,1
32,Private,9,Machine-op-inspct,Black,Male,0,0,40,0
25,Private,13,Exec-managerial,White,Male,0,0,40,0
35,Private,10,Sales,White,Male,0,0,43,1
59,Private,9,Adm-clerical,Black,Male,0,0,40,0
49,Private,10,Other-service,White,Male,0,0,40,0
42,Private,12,Exec-managerial,White,Male,0,0,44,1
26,Private,12,Craft-repair,White,Male,0,0,40,0
20,Private,9,Sales,White,Female,0,0,40,0
27,Private,9,Craft-repair,Black,Male,3325,0,40,0
53,Private,9,Transport-moving,White,Male,0,0,48,1
38,Private,9,Sales,White,Male,0,0,50,1
26,Private,13,Sales,White,Female,0,0,40,0
36,Private,7,Exec-managerial,White,Female,0,0,32,0
44,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,32,1
38,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,52,0
67,Self-emp-not-inc,12,Exec-managerial,White,Female,20051,0,4,1
17,Private,7,Sales,White,Female,0,0,20,0
42,Private,9,Other-service,Black,Male,0,0,52,0
24,Private,13,Prof-specialty,White,Male,0,0,10,0
37,Self-emp-not-inc,6,Craft-repair,White,Male,0,0,30,0
38,State-gov,14,Exec-managerial,White,Male,7298,0,60,1
45,Private,11,Sales,White,Female,0,0,44,0
23,Private,4,Farming-fishing,White,Male,0,0,20,0
41,Self-emp-not-inc,12,Craft-repair,White,Male,0,1887,40,1
42,Private,9,Sales,White,Male,0,0,20,0
20,Private,9,Machine-op-inspct,White,Male,0,0,40,0
29,Private,9,Tech-support,Black,Female,0,0,40,0
24,Private,13,Sales,White,Female,0,0,15,0
47,Private,9,Craft-repair,White,Male,0,0,40,1
48,Private,13,Craft-repair,White,Male,99999,0,40,1
27,Self-emp-not-inc,11,Prof-specialty,White,Male,0,0,30,0
38,Local-gov,13,Exec-managerial,White,Male,0,0,40,1
23,Private,9,Transport-moving,White,Male,0,0,50,0
35,Private,10,Craft-repair,Asian-Pac-Islander,Male,0,0,40,1
39,Self-emp-inc,9,Exec-managerial,White,Male,0,0,60,1
57,Federal-gov,13,Adm-clerical,White,Male,0,2258,40,0
41,Private,9,Transport-moving,White,Male,0,0,40,0
27,Private,9,Craft-repair,White,Male,0,0,40,0
47,Private,6,Machine-op-inspct,White,Male,0,0,40,1
42,Federal-gov,14,Exec-managerial,White,Male,0,0,40,1
54,Private,4,Craft-repair,White,Male,0,0,40,0
61,Private,8,Protective-serv,White,Male,0,0,37,0
37,Private,13,Exec-managerial,White,Female,0,0,40,1
36,Private,4,Craft-repair,White,Male,0,0,40,0
25,Private,10,Tech-support,White,Male,0,0,40,0
36,Private,9,Adm-clerical,White,Female,0,0,40,0
31,Federal-gov,12,Tech-support,White,Male,0,0,40,0
21,Private,9,Other-service,White,Female,0,0,32,0
45,Private,4,Other-service,White,Female,0,0,21,0
26,Private,13,Machine-op-inspct,White,Male,0,0,40,0
47,Private,9,Craft-repair,White,Male,0,0,40,0
63,Local-gov,9,Protective-serv,White,Male,0,0,40,0
34,Private,8,Transport-moving,Black,Male,0,0,55,0
38,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,80,0
44,Private,10,Craft-repair,White,Male,7298,0,40,1
58,Local-gov,14,Prof-specialty,Black,Male,7688,0,45,1
21,Private,10,Craft-repair,White,Male,0,0,40,0
21,Private,9,Adm-clerical,Black,Female,0,0,60,0
44,Self-emp-inc,10,Exec-managerial,White,Male,0,0,50,0
52,Private,9,Craft-repair,White,Male,0,0,40,0
27,Private,9,Handlers-cleaners,White,Male,0,0,40,0
37,Private,13,Exec-managerial,White,Male,15024,0,40,1
55,Private,9,Exec-managerial,White,Male,0,0,45,1
61,Self-emp-not-inc,10,Adm-clerical,White,Male,0,0,50,1
31,Private,7,Other-service,White,Female,0,0,40,0
19,Private,10,Sales,White,Female,0,0,40,0
29,Private,14,Exec-managerial,White,Male,0,0,40,1
63,Self-emp-inc,11,Exec-managerial,White,Male,0,0,40,1
66,Self-emp-not-inc,9,Farming-fishing,White,Male,1409,0,50,0
44,Private,13,Sales,White,Male,7688,0,40,1
50,State-gov,13,Adm-clerical,Black,Female,0,0,37,0
37,Self-emp-inc,9,Exec-managerial,White,Male,0,0,55,1
57,Private,13,Exec-managerial,White,Male,7298,0,60,1
22,Private,9,Machine-op-inspct,White,Male,0,0,50,0
38,State-gov,13,Exec-managerial,Black,Female,0,0,30,1
48,Private,9,Machine-op-inspct,White,Female,0,0,55,0
22,Private,9,Other-service,White,Female,0,0,40,0
66,Private,10,Sales,White,Male,0,0,24,1
25,Private,9,Adm-clerical,White,Male,0,0,40,1
29,State-gov,15,Prof-specialty,White,Female,4787,0,40,1
35,Private,7,Farming-fishing,White,Male,0,0,40,0
25,Local-gov,13,Prof-specialty,Black,Female,0,0,40,0
52,Self-emp-not-inc,10,Craft-repair,Asian-Pac-Islander,Male,0,0,40,1
29,Private,11,Adm-clerical,White,Male,0,0,40,0
45,Self-emp-not-inc,10,Craft-repair,White,Male,0,1485,40,1
18,Private,9,Sales,White,Female,0,0,25,0
45,Local-gov,14,Prof-specialty,White,Male,0,0,50,1
57,Private,9,Sales,White,Male,0,0,40,0
42,Local-gov,13,Prof-specialty,White,Female,0,0,37,0
43,Private,14,Prof-specialty,White,Male,0,0,40,1
52,Private,13,Prof-specialty,White,Male,0,0,52,1
42,Private,10,Adm-clerical,White,Female,0,0,35,0
47,Private,11,Tech-support,White,Male,0,0,52,1
32,Private,14,Prof-specialty,White,Female,0,1590,40,0
49,Private,9,Craft-repair,White,Male,0,0,45,1
22,Private,9,Sales,Other,Male,0,0,40,0
27,Private,9,Craft-repair,White,Male,0,0,40,1
60,Private,10,Exec-managerial,White,Male,7298,0,40,1
63,Other,5,Other,Black,Male,0,0,40,0
57,Self-emp-not-inc,10,Tech-support,White,Male,0,0,38,1
49,Private,9,Machine-op-inspct,White,Male,7298,0,43,1
20,Private,9,Handlers-cleaners,White,Male,0,0,40,0
27,Private,9,Craft-repair,White,Male,0,0,40,0
45,Private,12,Craft-repair,White,Male,0,0,45,0
34,Private,6,Other-service,Black,Female,0,0,20,0
20,Private,10,Sales,White,Male,0,0,40,0
47,Private,13,Prof-specialty,White,Male,7688,0,40,1
36,Self-emp-inc,13,Sales,White,Male,15024,0,45,1
64,Private,14,Prof-specialty,White,Female,0,0,8,0
66,Self-emp-not-inc,4,Farming-fishing,White,Male,0,0,48,0
26,Private,7,Adm-clerical,White,Female,0,0,40,0
56,Private,9,Sales,White,Male,0,0,45,1
34,Private,13,Sales,White,Male,0,0,60,1
33,Private,13,Sales,White,Male,8614,0,40,1
63,Local-gov,5,Transport-moving,White,Male,7688,0,40,1
57,Private,14,Exec-managerial,White,Male,0,0,40,0
34,Private,10,Other-service,White,Female,0,0,40,0
63,Private,4,Sales,White,Male,0,0,40,0
40,Private,10,Handlers-cleaners,White,Male,7298,0,40,1
17,Private,8,Priv-house-serv,White,Female,0,0,18,0
26,Private,9,Prof-specialty,White,Male,0,0,30,0
29,Self-emp-inc,13,Sales,White,Male,0,0,50,1
23,Private,10,Other-service,Black,Male,0,0,50,0
58,Self-emp-inc,13,Prof-specialty,White,Male,0,0,60,1
52,Private,10,Adm-clerical,Black,Female,0,2001,32,0
37,Private,13,Other-service,White,Male,0,0,70,0
25,State-gov,10,Adm-clerical,Black,Male,0,0,38,0
40,Local-gov,14,Prof-specialty,White,Female,0,0,50,0
34,Private,10,Craft-repair,White,Male,15024,0,45,1
35,Private,10,Exec-managerial,White,Male,0,0,60,0
72,Other,6,Other,White,Male,0,0,12,0
28,Private,13,Prof-specialty,White,Female,0,0,15,0
45,Private,11,Craft-repair,White,Male,15024,0,40,1
22,Private,10,Sales,White,Male,0,0,25,0
53,Self-emp-not-inc,10,Transport-moving,White,Male,0,0,72,0
51,Local-gov,13,Prof-specialty,White,Female,0,0,40,1
31,Private,10,Sales,White,Male,0,0,40,0
25,Local-gov,11,Protective-serv,White,Male,0,0,30,0
24,Private,9,Machine-op-inspct,Black,Male,0,0,40,0
47,Private,9,Other-service,White,Female,0,0,40,0
53,Self-emp-inc,14,Exec-managerial,White,Male,0,0,40,1
43,Private,9,Exec-managerial,White,Female,0,0,40,1
41,Private,9,Sales,Black,Female,0,0,40,0
60,Self-emp-not-inc,7,Farming-fishing,White,Male,0,0,50,0
44,State-gov,16,Prof-specialty,White,Female,0,1092,40,0
25,Private,9,Craft-repair,White,Male,0,0,40,0
17,Private,6,Other-service,White,Male,0,0,15,0
35,Private,10,Sales,White,Male,0,0,50,0
34,Federal-gov,8,Craft-repair,White,Male,0,0,40,0
38,Private,10,Craft-repair,White,Male,3103,0,40,1
42,Private,9,Craft-repair,White,Male,0,0,50,0
34,Private,9,Other-service,White,Female,0,0,38,0
41,Private,10,Exec-managerial,White,Male,0,1887,50,1
37,Other,10,Other,White,Male,0,0,40,0
46,Private,9,Adm-clerical,White,Female,0,0,40,0
22,Private,10,Other-service,White,Male,0,0,60,0
18,Private,10,Sales,White,Female,0,0,10,0
18,Private,9,Exec-managerial,Asian-Pac-Islander,Female,0,0,15,0
46,Local-gov,10,Other-service,White,Male,0,0,40,0
61,Local-gov,14,Prof-specialty,White,Female,0,0,25,0
48,Private,9,Adm-clerical,White,Female,914,0,40,0
20,Private,10,Prof-specialty,White,Male,0,0,20,0
38,Private,9,Adm-clerical,White,Female,0,0,35,0
19,Private,10,Other-service,White,Male,0,0,20,0
57,Federal-gov,10,Adm-clerical,White,Male,7688,0,45,1
40,Self-emp-not-inc,15,Other-service,White,Female,0,2339,35,0
34,Private,13,Prof-specialty,White,Female,0,0,50,1
31,Private,9,Machine-op-inspct,White,Male,5013,0,40,0
52,Private,9,Handlers-cleaners,Black,Male,0,0,40,1
44,Private,2,Other-service,White,Male,0,0,10,0
63,Self-emp-inc,15,Prof-specialty,White,Male,15024,0,50,1
51,Private,10,Tech-support,White,Male,0,0,40,1
46,Private,10,Prof-specialty,White,Male,0,0,40,1
40,Local-gov,13,Prof-specialty,White,Male,7688,0,40,1
49,Private,4,Handlers-cleaners,White,Male,0,0,40,0
44,Private,9,Sales,White,Male,0,0,40,1
25,Private,9,Other-service,White,Female,0,0,6,0
19,Private,9,Handlers-cleaners,White,Male,0,0,30,0
32,Private,11,Craft-repair,White,Male,0,0,50,0
34,Private,13,Exec-managerial,White,Female,0,0,40,0
69,Private,9,Adm-clerical,White,Female,0,0,20,0
59,Private,9,Adm-clerical,White,Female,0,0,60,0
61,Private,3,Machine-op-inspct,Black,Male,0,0,40,0
25,Private,10,Other-service,White,Female,0,0,40,0
34,Private,9,Craft-repair,Black,Male,0,0,40,0
31,Private,9,Machine-op-inspct,White,Male,0,0,40,0
22,Private,10,Farming-fishing,White,Male,0,0,40,0
29,Private,10,Craft-repair,Black,Male,0,0,40,1
51,Private,9,Prof-specialty,White,Female,0,0,40,0
46,Private,3,Other-service,Asian-Pac-Islander,Female,0,0,40,1
30,Private,6,Craft-repair,White,Male,0,0,45,0
50,Private,10,Transport-moving,White,Male,0,0,70,1
36,Private,15,Prof-specialty,Other,Male,0,0,40,1
49,Local-gov,9,Other-service,White,Female,0,0,40,0
43,Private,9,Adm-clerical,White,Male,0,0,40,1
43,Private,13,Exec-managerial,White,Male,0,0,45,1
33,Private,14,Adm-clerical,White,Female,0,0,40,0
31,Local-gov,10,Protective-serv,White,Male,3464,0,45,0
41,Private,10,Machine-op-inspct,Black,Female,0,0,40,0
20,Private,10,Machine-op-inspct,White,Female,0,0,40,0
63,Local-gov,4,Other-service,White,Male,0,0,55,0
33,Self-emp-not-inc,9,Exec-managerial,White,Male,0,0,55,0
48,Self-emp-not-inc,10,Prof-specialty,White,Male,0,0,35,1
41,Federal-gov,13,Prof-specialty,White,Male,0,0,38,1
46,Federal-gov,10,Adm-clerical,White,Male,0,0,80,1
49,Private,9,Exec-managerial,White,Male,0,0,72,0
44,Federal-gov,13,Prof-specialty,Asian-Pac-Islander,Male,15024,0,40,1
26,State-gov,7,Other-service,White,Female,0,0,40,0
44,Self-emp-not-inc,10,Exec-managerial,White,Female,0,0,40,0
30,Private,13,Exec-managerial,Black,Male,0,0,42,1
42,Private,10,Craft-repair,White,Male,3103,0,45,1
52,Private,10,Machine-op-inspct,White,Female,0,0,40,0
53,Private,9,Other-service,White,Female,0,0,40,0
33,State-gov,14,Prof-specialty,Black,Female,0,0,35,0
39,Private,13,Craft-repair,White,Female,0,0,30,1
31,Private,9,Adm-clerical,White,Female,0,0,40,0
32,Private,12,Prof-specialty,White,Male,0,0,45,1
33,Private,12,Prof-specialty,White,Female,0,0,32,0
83,Private,10,Exec-managerial,White,Female,0,0,40,0
55,Private,14,Sales,White,Male,0,0,50,1
41,Self-emp-not-inc,7,Other-service,White,Female,0,0,40,0
32,Private,13,Tech-support,White,Male,0,0,40,0
56,Self-emp-not-inc,14,Prof-specialty,White,Male,0,0,60,1
18,Private,9,Sales,White,Female,0,0,24,0
50,Private,9,Craft-repair,White,Male,0,0,2,0
80,Self-emp-not-inc,9,Other-service,White,Male,0,0,30,0
45,Private,9,Sales,Black,Male,5455,0,40,0
28,Private,10,Exec-managerial,White,Male,0,0,40,1
35,Private,9,Machine-op-inspct,White,Male,0,0,40,0
55,Self-emp-not-inc,13,Exec-managerial,White,Male,0,0,40,1
40,State-gov,14,Prof-specialty,White,Female,15024,0,37,1
53,Private,14,Prof-specialty,White,Male,0,0,40,1
38,Local-gov,13,Prof-specialty,White,Female,0,0,40,0
33,Private,10,Craft-repair,White,Male,0,0,50,0
28,Private,13,Adm-clerical,White,Female,0,0,20,0
35,Local-gov,14,Prof-specialty,White,Male,0,0,45,1
83,Local-gov,10,Prof-specialty,White,Male,0,0,12,0
49,Private,10,Craft-repair,White,Male,7688,0,40,1
31,Private,10,Transport-moving,White,Male,0,0,40,1
21,Self-emp-not-inc,4,Craft-repair,White,Male,0,0,40,0
37,Self-emp-inc,13,Prof-specialty,White,Male,0,0,45,0
25,Private,9,Other-service,White,Male,2597,0,40,0
50,Private,9,Exec-managerial,Black,Male,0,1887,55,1
21,Private,10,Machine-op-inspct,White,Male,0,0,40,0
29,Private,13,Prof-specialty,White,Male,0,0,40,1
35,Other,12,Other,White,Male,0,0,55,0
38,Local-gov,10,Protective-serv,White,Male,0,0,75,0
42,State-gov,16,Prof-specialty,White,Female,8614,0,60,1
18,Private,7,Transport-moving,White,Male,0,0,16,0
43,Private,13,Exec-managerial,White,Male,0,0,50,0
71,Other,9,Other,White,Female,0,0,20,0
58,Private,10,Transport-moving,White,Male,0,0,60,1
34,Private,10,Exec-managerial,White,Male,0,0,40,0
42,Self-emp-inc,13,Sales,White,Male,0,0,60,1
51,Private,3,Machine-op-inspct,White,Male,0,0,44,1
45,Private,10,Prof-specialty,White,Male,0,0,50,1
27,Private,9,Craft-repair,White,Male,0,0,40,1
36,Private,11,Exec-managerial,White,Female,0,0,50,1
67,Private,9,Exec-managerial,White,Female,0,0,35,0
28,Private,10,Tech-support,White,Female,0,0,40,0
33,Self-emp-not-inc,13,Prof-specialty,White,Male,0,1974,30,0
59,Other,6,Other,White,Female,0,0,40,0
24,Private,13,Prof-specialty,White,Female,0,0,55,0
34,Self-emp-not-inc,13,Sales,Asian-Pac-Islander,Male,0,0,55,0
49,Private,10,Craft-repair,White,Female,0,0,40,0
80,Self-emp-not-inc,9,Other-service,White,Male,1409,0,40,0
22,Private,13,Exec-managerial,White,Male,0,0,30,0
54,Private,9,Sales,White,Female,0,0,40,0
50,Private,10,Adm-clerical,White,Female,0,1902,38,1
22,Private,9,Handlers-cleaners,White,Female,0,0,40,0
30,Federal-gov,13,Prof-specialty,White,Male,0,1876,40,0
54,Private,13,Exec-managerial,White,Male,0,0,40,1
27,Private,13,Farming-fishing,White,Male,0,0,65,0
39,Private,10,Adm-clerical,White,Male,0,0,40,1
49,Private,9,Craft-repair,White,Male,5013,0,60,0
32,Private,13,Sales,White,Male,0,1848,50,1
33,Private,10,Other-service,White,Female,0,0,35,0
47,Local-gov,14,Prof-specialty,White,Female,5455,0,45,0
53,Self-emp-not-inc,4,Exec-managerial,White,Male,4386,0,50,1
28,Private,10,Exec-managerial,White,Male,2174,0,55,0
51,Private,3,Other-service,Black,Female,0,0,40,0
29,Private,11,Adm-clerical,White,Female,0,0,40,0
31,Private,9,Handlers-cleaners,White,Male,0,0,50,0
49,Private,11,Exec-managerial,White,Male,0,0,45,1
46,Private,9,Prof-specialty,White,Female,0,0,40,0
40,Self-emp-not-inc,12,Exec-managerial,White,Male,0,0,60,0
62,Local-gov,9,Other-service,White,Female,0,0,40,0
47,Private,4,Other-service,White,Female,0,0,30,0
32,Private,8,Machine-op-inspct,White,Male,0,0,40,0
47,Local-gov,10,Transport-moving,White,Male,0,1887,40,1
46,Self-emp-inc,13,Prof-specialty,White,Male,0,1977,60,1
36,Private,13,Exec-managerial,Asian-Pac-Islander,Male,0,0,60,1
29,Self-emp-not-inc,9,Transport-moving,White,Male,0,0,48,0
28,Self-emp-not-inc,14,Prof-specialty,White,Male,0,0,40,0
33,Private,13,Adm-clerical,White,Female,0,0,40,0
29,Private,10,Adm-clerical,White,Female,0,0,40,0
24,Private,12,Craft-repair,Asian-Pac-Islander,Male,8614,0,40,1
34,Private,13,Exec-managerial,White,Male,0,0,40,0
37,Private,9,Exec-managerial,White,Male,0,0,46,1
26,Private,13,Sales,White,Female,0,0,40,0
36,Local-gov,10,Protective-serv,White,Male,0,0,55,0
48,Self-emp-inc,15,Prof-specialty,White,Male,15024,0,40,1
39,Self-emp-inc,10,Craft-repair,White,Male,3325,0,40,0
37,Private,12,Adm-clerical,White,Male,0,0,40,0
59,Private,9,Other-service,White,Female,0,0,40,0
31,Private,10,Sales,White,Male,0,0,38,1
41,Private,9,Other-service,White,Male,0,0,40,0
44,Private,9,Sales,White,Female,0,0,40,0
40,Private,9,Other-service,White,Female,0,0,35,0
31,Private,9,Craft-repair,Black,Male,0,0,40,0
34,Private,9,Sales,White,Male,0,0,40,1
36,Federal-gov,13,Adm-clerical,White,Male,0,0,40,0
62,Private,9,Adm-clerical,White,Female,0,0,32,0
36,Private,10,Machine-op-inspct,White,Male,0,0,40,1
60,State-gov,16,Prof-specialty,White,Male,0,0,55,0
52,Private,9,Adm-clerical,White,Male,0,0,40,1
51,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,55,1
37,State-gov,13,Prof-specialty,White,Male,0,0,36,1
42,Private,13,Exec-managerial,White,Male,0,0,40,0
20,State-gov,10,Other-service,White,Female,0,0,20,0
48,Private,10,Craft-repair,White,Female,0,0,38,1
23,Private,9,Transport-moving,White,Male,0,1902,50,1
40,Private,10,Transport-moving,Black,Male,0,2415,70,1
30,Private,6,Machine-op-inspct,Black,Female,0,0,40,0
37,Private,12,Tech-support,White,Male,0,0,46,0
18,Private,10,Other-service,White,Male,0,0,37,0
52,Private,9,Craft-repair,White,Male,0,0,55,1
39,Private,13,Exec-managerial,White,Male,0,0,40,1
33,Private,9,Transport-moving,White,Male,0,0,55,1
28,Other,7,Other,White,Male,0,0,30,0
53,Private,9,Sales,White,Female,0,0,35,0
47,Private,10,Craft-repair,White,Male,0,0,75,1
31,Private,10,Craft-repair,White,Male,0,0,40,0
30,Private,10,Craft-repair,White,Male,0,1740,40,0
46,Private,13,Prof-specialty,Black,Female,0,0,36,0
19,Private,9,Sales,White,Female,0,0,8,0
29,Local-gov,11,Tech-support,White,Female,0,0,35,1
53,Private,2,Machine-op-inspct,White,Male,0,0,40,0
22,Private,9,Other-service,Black,Female,0,0,15,0
28,Private,10,Tech-support,White,Female,4865,0,40,0
32,Private,10,Sales,White,Male,0,0,40,1
59,Private,12,Exec-managerial,White,Male,0,0,40,1
49,Private,10,Exec-managerial,White,Male,0,1887,40,1
62,Private,11,Other-service,White,Male,0,0,40,0
42,Private,6,Transport-moving,White,Male,0,0,50,0
42,State-gov,10,Protective-serv,White,Male,0,0,40,1
31,Private,10,Handlers-cleaners,White,Male,0,0,45,0
25,Private,10,Exec-managerial,White,Male,0,0,75,0
38,Private,9,Craft-repair,White,Male,0,0,50,0
49,Self-emp-not-inc,13,Craft-repair,White,Male,0,0,50,1
36,Private,11,Craft-repair,White,Male,0,0,40,0
30,Private,4,Handlers-cleaners,White,Male,0,0,40,0
23,Private,10,Other-service,White,Male,0,0,35,0
35,Private,13,Exec-managerial,White,Male,0,1876,55,0
43,Private,13,Other-service,Asian-Pac-Islander,Female,0,0,45,0
22,Private,9,Transport-moving,White,Male,0,0,40,0
41,Self-emp-not-inc,12,Craft-repair,White,Male,0,0,60,1
23,Private,10,Other-service,White,Female,0,0,20,0
19,Private,10,Sales,White,Female,0,0,18,0
41,Private,9,Craft-repair,White,Male,0,1485,44,1
34,Private,9,Machine-op-inspct,White,Male,0,0,40,0
28,Private,16,Prof-specialty,White,Male,0,0,30,0
52,Private,13,Sales,White,Female,15024,0,60,1
30,Other,6,Other,White,Male,0,0,40,0
60,State-gov,14,Exec-managerial,White,Female,3103,0,40,1
67,Private,9,Sales,White,Male,0,0,40,1
41,Self-emp-not-inc,9,Exec-managerial,White,Male,0,0,50,0
41,Private,9,Craft-repair,White,Male,0,0,52,1
33,Private,9,Craft-repair,White,Male,0,0,62,0
37,Private,13,Adm-clerical,Black,Female,0,0,40,0
26,Private,9,Farming-fishing,White,Male,0,0,40,0
31,Private,10,Other-service,White,Male,0,0,30,0
47,Private,9,Craft-repair,White,Male,0,0,40,1
32,Private,10,Handlers-cleaners,White,Male,0,0,40,0
46,Private,7,Craft-repair,White,Male,0,0,40,0
52,Private,9,Sales,White,Female,0,0,36,0
35,Private,10,Adm-clerical,Black,Male,0,0,40,0
36,Private,6,Exec-managerial,White,Female,0,0,40,0
45,Private,3,Machine-op-inspct,White,Male,0,0,40,0
21,Private,8,Machine-op-inspct,White,Male,0,0,25,0
35,Private,9,Other-service,White,Female,0,0,40,1
38,Private,13,Adm-clerical,White,Male,7298,0,50,1
27,Local-gov,9,Transport-moving,White,Male,0,0,60,0
32,Private,5,Machine-op-inspct,White,Female,0,0,40,0
51,Private,13,Craft-repair,White,Male,15024,0,40,1
53,Private,13,Other-service,White,Male,8614,0,50,1
64,Private,16,Prof-specialty,White,Male,0,0,60,1
50,Private,13,Sales,White,Male,0,0,60,0
29,Private,15,Prof-specialty,White,Male,27828,0,45,1
40,Private,12,Adm-clerical,White,Female,0,0,40,0
36,Private,12,Tech-support,White,Female,0,0,40,0
19,Self-emp-not-inc,10,Farming-fishing,White,Female,0,0,32,0
60,Private,10,Craft-repair,White,Male,0,0,65,0
56,Self-emp-not-inc,13,Exec-managerial,White,Male,0,0,20,1
52,Private,10,Exec-managerial,White,Male,0,0,40,1
44,Private,9,Sales,Black,Female,0,0,40,0
37,Local-gov,13,Prof-specialty,White,Male,0,1887,40,1
17,Private,7,Other-service,Black,Male,0,0,20,0
32,Private,10,Machine-op-inspct,White,Male,0,0,55,0
39,Federal-gov,14,Other-service,Black,Male,3137,0,40,0
36,Private,5,Other-service,Black,Female,0,0,40,0
29,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,50,1
39,Private,9,Transport-moving,Black,Male,0,0,45,1
59,Private,10,Exec-managerial,White,Male,0,0,40,1
43,State-gov,9,Adm-clerical,White,Female,0,0,40,0
50,Private,9,Exec-managerial,White,Male,0,1902,40,1
42,Local-gov,10,Craft-repair,White,Male,5178,0,40,1
22,Private,9,Transport-moving,Black,Male,0,0,24,0
57,Private,5,Craft-repair,Black,Male,0,0,40,1
33,Local-gov,14,Prof-specialty,White,Male,0,0,40,1
38,Private,10,Craft-repair,White,Male,0,0,48,1
59,Local-gov,14,Prof-specialty,White,Male,0,0,40,1
31,Private,13,Exec-managerial,White,Female,0,0,50,0
